100015,all,1
100060,all,1
100126,all,9
100267,all,10
100840,all,0
101615,all,248
101896,all,1
102094,all,9
102362,all,88
102476,all,104
102478,all,15
102811,all,6
102955,all,0
103184,all,44
103198,all,0
10325,all,24
103261,all,12
103267,all,275
103330,all,197
103390,all,40
103580,all,361
103675,all,0
103855,all,13
104536,all,3
104764,all,9
104776,all,3
104800,all,35
104848,all,11
104890,all,1
105301,all,110
105436,all,0
105562,all,1
105613,all,0
105784,all,18
105802,all,2
105865,all,4
105932,all,50
106057,all,3
106249,all,4
106363,all,165
106634,all,77
106702,all,15
106714,all,38
107245,all,22
107446,all,0
107567,all,189
107578,all,68
107596,all,3
108124,all,1
108265,all,8
108475,all,4
108874,all,8
108958,all,30
109129,all,8
109213,all,6
10931,all,283
109336,all,0
109387,all,2
109390,all,3
10943,all,22
10949,all,0
109532,all,338
109771,all,25
10991,all,1
109945,all,27
110617,all,1
11068,all,243
110680,all,1
110906,all,122
111017,all,37
11108,all,1230
111401,all,156
111406,all,16
111931,all,2
111949,all,4
111964,all,24
112381,all,4
112540,all,8
11255,all,178
112600,all,2
112729,all,3
113035,all,0
113161,all,0
113209,all,1
113242,all,12
113275,all,10
113293,all,0
113308,all,0
113389,all,51
113404,all,1
113465,all,452
113881,all,1
113929,all,0
114172,all,6
114176,all,59
11447,all,6
114472,all,1
114538,all,4
114811,all,22
115207,all,60
11534,all,0
115453,all,15
116248,all,3
116314,all,8
116389,all,0
116749,all,22
116764,all,0
116809,all,8
116878,all,4
117691,all,15
117850,all,2
118234,all,6
118249,all,5
118750,all,16
118792,all,3
119041,all,305
119098,all,1
11921,all,60
119563,all,5
119596,all,1
11987,all,0
120088,all,14
120238,all,11
120271,all,4
120286,all,54
120307,all,359
120347,all,272
120397,all,0
120586,all,3
120607,all,0
120685,all,0
120697,all,21
121016,all,2027
121033,all,80
12104,all,1
121081,all,57
121195,all,2
121232,all,315
121417,all,8
121450,all,651
121597,all,4
121630,all,19
122044,all,53
122173,all,8
12223,all,0
122476,all,2
122488,all,0
122509,all,8
123017,all,226
123166,all,0
123499,all,8
123571,all,0
123628,all,39
123871,all,12
123928,all,10
124111,all,29
124666,all,17
124837,all,73
12485,all,11
124906,all,8
125563,all,0
125581,all,8
125899,all,1
125935,all,9
126046,all,15
126058,all,4
126061,all,2
126175,all,3
12659,all,45
127018,all,41
127081,all,0
127162,all,1
127534,all,2
127693,all,2
127807,all,4
127870,all,1
128284,all,23
128749,all,15
12905,all,24
129166,all,4
129257,all,2
12940,all,48
129499,all,3
13013,all,3
130168,all,6
130318,all,3
130330,all,1
13037,all,1
130397,all,74
130408,all,135
13049,all,8
13064,all,51
130696,all,7
130699,all,17
130733,all,73
130780,all,0
13085,all,16
13112,all,38
131379,all,44
131442,all,0
131448,all,10
131451,all,2
131676,all,4
131742,all,10
131835,all,5
131934,all,4
132051,all,7
132465,all,14
132539,all,32
132570,all,17
13282,all,147
132849,all,0
133659,all,1
133962,all,78
133980,all,170
134336,all,258
134391,all,1
134469,all,69
134676,all,4
135033,all,21
135072,all,34
135090,all,2
135153,all,1
135273,all,43
135477,all,0
135831,all,8
135921,all,30
135963,all,10
136017,all,8
136034,all,91
136668,all,9
136692,all,0
136722,all,12
136956,all,23
137136,all,12
137175,all,8
137244,all,13
137592,all,13
137622,all,1
137649,all,109
138006,all,35
138576,all,5
138606,all,158
138645,all,1
138840,all,19
139254,all,1
139614,all,94
139959,all,0
140181,all,5
140250,all,6
140438,all,58
140661,all,13
140793,all,5
140862,all,11
141207,all,0
141369,all,13
141395,all,290
141885,all,12
14207,all,30
142104,all,76
142418,all,108
142422,all,0
142614,all,3
142680,all,0
142683,all,20
142782,all,14
142842,all,7
14291,all,1
143003,all,546
143196,all,23
14321,all,0
143514,all,0
143583,all,53
143867,all,17
14393,all,27
14399,all,11
144273,all,0
144420,all,19
144540,all,3
144561,all,10
14471,all,13
144954,all,0
145050,all,18
145137,all,11
145269,all,11
145284,all,0
145308,all,10
145968,all,0
146001,all,4
146043,all,11
146070,all,2
14663,all,0
146679,all,9
146967,all,73
147132,all,0
14714,all,0
147153,all,15
147185,all,1030
147186,all,25
147255,all,1
147390,all,6
